LEVOFLOXACIN 250MG,716673,LINTRIP 250MG TAB,10,R 151.36
LEVOFLOXACIN 250MG,721540,MACLEODS LEVOFLOXACIN 250MG TAB,10,R 151.36
LEVOFLOXACIN 250MG,716514,MYLAN LEVOFLOXACIN 250MG TAB,10,R 151.36
LEVOFLOXACIN 250MG,707946,SANDOZ LEVOFLOXACIN 250MG TAB,10,R 151.36
LEVOFLOXACIN 250MG,717359,TAVALOXX 250MG TAB,10,R 151.36
LEVOFLOXACIN 250MG,845876,TAVANIC 250MG TAB,10,R 151.36
LEVOFLOXACIN 250MG,718708,ZYBACT 250MG TAB,10,R 151.36
LEVOFLOXACIN 500MG,721736,ARTAV 500MG,5,R 110.11
LEVOFLOXACIN 500MG,713785,ASPEN LEVOFLOXACIN 500MG TAB,5,R 110.11
LEVOFLOXACIN 500MG,717067,AUSTELL LEVOFLOXACIN 500MG TAB,5,R 110.11
LEVOFLOXACIN 500MG,710312,LEVOFLOXACIN-WINTHROP 500MG TAB,5,R 110.11
LEVOFLOXACIN 500MG,3000478,LEVOJUB 500MG TAB,5,R 110.11
LEVOFLOXACIN 500MG,716674,LINTRIP 500MG TAB,5,R 110.11
LEVOFLOXACIN 500MG,721541,MACLEODS LEVOFLOXACIN 500MG TAB,5,R 110.11
LEVOFLOXACIN 500MG,716513,MYLAN LEVOFLOXACIN 500MG TAB,5,R 110.11
LEVOFLOXACIN 500MG,707947,SANDOZ LEVOFLOXACIN 500MG TAB,5,R 110.11
LEVOFLOXACIN 500MG,709846,TAVALOXX 500MG TAB,5,R 110.11
LEVOFLOXACIN 500MG,845884,TAVANIC 500MG TAB,5,R 110.11
LEVOFLOXACIN 500MG,718709,ZYBACT 500MG TAB,5,R 110.11
LEVOFLOXACIN 750MG,721737,ARTAV 750MG,5,R 185.09
LEVOFLOXACIN 750MG,719775,LEVOFLOXACIN WINTHROP 750MG,5,R 185.09
LEVOFLOXACIN 750MG,709847,TAVALOXX 750MG,5,R 185.09
LEVOFLOXACIN 750MG,720239,TAVANIC 750MG,5,R 185.09
LEVONORGESTREL AND ETHINYLESTRADIOL,721606,LEVETTE 0.15MG/0.03MG,28,R 98.34
LEVONORGESTREL AND ETHINYLESTRADIOL,826030,NORDETTE 28,28,R 98.34
LEVONORGESTREL AND ETHINYLESTRADIOL,720419,ORALCON .15MG/.03MG,28,R 98.34
LINEZOLID 600MG,723836,AKLID 600MG,10,"R 4,039.05"
LINEZOLID 600MG,721512,LINEZOLID SPECPHARM 600MG,10,"R 4,039.05"
LINEZOLID 600MG,722714,LINEZOLID TEVA 600MG,10,"R 4,039.05"
LINEZOLID 600MG,721141,VOXWIN WAS LINEZOLID HETERO 600MG,10,"R 4,039.05"
LINEZOLID 600MG,700464,ZYVOXID 600MG,10,"R 4,039.05"
LISINOPRIL 10MG,712598,AUSTELL-LISINOPRIL 10MG TAB,30,R 41.69
LISINOPRIL 10MG,701392,HEXAL-LISINOPRIL 10MG TAB,30,R 41.69
LISINOPRIL 10MG,3000547,LISO 10MG,30,R 41.69
LISINOPRIL 10MG,714678,LIZRO 10MG TAB,30,R 41.69
LISINOPRIL 10MG,707311,SIMAYLA LISINOPRIL 10MG TAB,30,R 41.69
LISINOPRIL 10MG,700692,SINOPREN 10MG TAB,30,R 41.69
LISINOPRIL 10MG,703645,ZEMAX 10MG TAB,30,R 41.69
LISINOPRIL 10MG,781703,ZESTRIL 10MG TAB,30,R 41.69
LISINOPRIL 10MG,862053,ZETOMAX (ZESTOMAX)  10MG TAB,30,R 41.69
LISINOPRIL 20MG,715938,APEX-LISINOPRIL 20MG TAB,30,R 78.86
LISINOPRIL 20MG,708189,AUSTELL LISINOPRIL 20MG TAB,30,R 78.86
LISINOPRIL 20MG,701394,HEXAL-LISINOPRIL 20MG TAB,30,R 78.86
LISINOPRIL 20MG,3000548,LISO 20MG,30,R 78.86
LISINOPRIL 20MG,714679,LIZRO 20MG TAB,30,R 78.86
LISINOPRIL 20MG,716794,LYSIN 20MG TAB,30,R 78.86
LISINOPRIL 20MG,707312,SIMAYLA LISINOPRIL 20MG TAB,30,R 78.86
LISINOPRIL 20MG,700694,SINOPREN 20MG TAB,30,R 78.86
LISINOPRIL 20MG,705318,ZEMAX 20MG TAB,30,R 78.86
LISINOPRIL 20MG,781711,ZESTRIL 20MG TAB,30,R 78.86
LISINOPRIL 20MG,862061,ZETOMAX (ZESTOMAX)  20MG TAB,30,R 78.86
LISINOPRIL 5MG,701387,HEXAL-LISINOPRIL 5MG TAB,30,R 41.80
LISINOPRIL 5MG,3000546,LISO 5MG,30,R 41.80
LISINOPRIL 5MG,714677,LIZRO 5MG TAB,30,R 41.80
LISINOPRIL 5MG,716792,LYSIN 5MG TAB,30,R 41.80
LISINOPRIL 5MG,700691,SINOPREN 5MG TAB,30,R 41.80
LISINOPRIL 5MG,703646,ZEMAX 5MG TAB,30,R 41.80
LISINOPRIL 5MG,781681,ZESTRIL 5MG TAB,30,R 41.80
LISINOPRIL 5MG,862045,ZETOMAX (ZESTOMAX) 5MG  TAB,30,R 41.80
LISINOPRIL CO 10MG/12.5MG,716120,AURO-LISINOPRIL CO 10MG/12.5MG TAB,30,R 58.33
LISINOPRIL CO 10MG/12.5MG,704703,HEXAL LISINOPRIL CO 10MG/12.5MG TAB,30,R 58.33
LISINOPRIL CO 10MG/12.5MG,716943,LISINOPRIL CO UNICORN 10MG/12.5MG TAB,30,R 58.33
LISINOPRIL CO 10MG/12.5MG,711990,LISINOZIDE 10MG/12.5MG TAB,30,R 58.33
LISINOPRIL CO 10MG/12.5MG,704437,LISORETIC 10MG/12.5MG TAB,30,R 58.33
LISINOPRIL CO 10MG/12.5MG,707292,LISOZIDE 10MG/12.5MG TAB,30,R 58.33
LISINOPRIL CO 10MG/12.5MG,817848,ZESTORETIC 10MG/12.5MG TAB,30,R 58.33
LISINOPRIL CO 10MG/12.5MG,704597,ZETOMAX CO 10MG/12.5MG TAB,30,R 58.33
LISINOPRIL CO 20MG/12.5MG,716121,AURO-LISINOPRIL CO 20MG/12.5MG TAB,30,R 100.23
LISINOPRIL CO 20MG/12.5MG,704704,HEXAL LISINOPRIL CO 20MG/12.5MG TAB,30,R 100.23
LISINOPRIL CO 20MG/12.5MG,716945,LISINOPRIL CO UNICORN 20MG/12.5MG,30,R 100.23
LISINOPRIL CO 20MG/12.5MG,711989,LISINOZIDE 20MG/12.5MG TAB,30,R 100.23
LISINOPRIL CO 20MG/12.5MG,704438,LISORETIC 20MG/12.5MG TAB,30,R 100.23
LISINOPRIL CO 20MG/12.5MG,707291,LISOZIDE 20MG/12.5MG TAB,30,R 100.23
LISINOPRIL CO 20MG/12.5MG,797685,ZESTORETIC 20MG/12.5MG TAB,30,R 100.23
LISINOPRIL CO 20MG/12.5MG,708260,ZESTOZIDE 20MG/12.5MG TAB,30,R 100.23
LISINOPRIL CO 20MG/12.5MG,704598,ZETOMAX CO 20MG/12.5MG TAB,30,R 100.23
LOPERAMIDE 1MG/5ML,811467,ADCO-LOPERAMIDE 1MG/5ML SYR,50,R 33.02
LOPERAMIDE 1MG/5ML,810908,GASTRON 1MG/5ML SYR,50,R 33.02
LOPERAMIDE 1MG/5ML,732478,IMODIUM 1MG/5ML SYR,50,R 33.02
LOPERAMIDE 1MG/5ML,820563,LOPERASTAT SYRUP 0.2MG/ML SYR,50,R 33.02
LOPERAMIDE 2MG,792071,ADCO-LOPERAMIDE 2MG TAB,6,R 9.80
LOPERAMIDE 2MG,792691,BETAPERAMIDE 2MG TAB,6,R 9.80
LOPERAMIDE 2MG,707342,CIPLA-LOPERAMIDE 2MG TAB,6,R 9.80
LOPERAMIDE 2MG,703393,DIS-CHEM ANTI-DIARRHOEAL 2 MG TAB,6,R 9.80
LOPERAMIDE 2MG,810916,GASTRON 2MG TAB,6,R 9.80
LOPERAMIDE 2MG,703518,IMMODIUM MELT,6,R 9.80
LOPERAMIDE 2MG,807761,IMODIUM 2MG CAP,6,R 9.80
LOPERAMIDE 2MG,732486,IMODIUM 2MG TAB,6,R 9.80
LOPERAMIDE 2MG,823759,LOPEDIUM ( EFF) 2 MG TAB,6,R 9.80
LOPERAMIDE 2MG,796697,NORIMODE 2MG TAB,6,R 9.80
LOPERAMIDE 2MG,791768,PRODIUM 2MG TAB,6,R 9.80
LORATADINE 10MG,717051,APEX-LORATADINE 10MG TAB,30,R 61.79
LORATADINE 10MG,899430,AP-LORATADINE  10MG TAB,30,R 61.79
LORATADINE 10MG,704780,CIPLA-LORATADINE 10MG TAB,30,R 61.79
LORATADINE 10MG,702159,CLARINESE 10MG TAB,30,R 61.79
LORATADINE 10MG,785113,CLARITYNE  10MG TAB,30,R 61.79
LORATADINE 10MG,700092,LAURA 10MG TAB,30,R 61.79
LORATADINE 10MG,704275,LORAHIST 10MG TAB,30,R 61.79
LORATADINE 10MG,702518,LORANO 10MG TAB,30,R 61.79
LORATADINE 10MG,3000616,LORATADINE 10 BIOTECH,30,R 61.79
LORATADINE 10MG,705359,LORFAST 10MG TAB,30,R 61.79
LORATADINE 10MG,713908,LORMEG 10MG TAB,30,R 61.79
LORATADINE 10MG,701361,POLLENTYME 10MG TAB,30,R 61.79
LORATADINE 10MG,705410,RHINIGINE 10MG TAB,30,R 61.79
LORATADINE 10MG,707313,SIMAYLA LORATADINE 10MG TAB,30,R 61.79
LORATADINE 5MG/5ML,704886,AP LORATIDINE SYR,150,R 120.16
LORATADINE 5MG/5ML,705102,CLARINESE SYR,150,R 120.16
LORATADINE 5MG/5ML,789291,CLARITYNE  5MG/5ML SYR,150,R 120.16
LORATADINE 5MG/5ML,701640,LORAHIST SYR,150,R 120.16
LORATADINE 5MG/5ML,703918,POLLENTYME 5MG/5ML SYR,150,R 120.16
LORAZEPAM 1MG,705500,ATIVAN 1.0MG TAB,100,R 155.77
LORAZEPAM 1MG,771759,TRANQIPAM 1MG TAB,100,R 155.77
LORAZEPAM 2.5MG,705519,ATIVAN 2.5MG TAB,100,R 479.36
LORAZEPAM 2.5MG,771767,TRANQIPAM 2.5MG TAB,100,R 479.36
LOSARTAN 100MG,716495,ANNIN 100MG,30,R 111.01
LOSARTAN 100MG,717069,AUSTELL LOSARTAN100MG TAB,30,R 111.01
LOSARTAN 100MG,709845,CIPLA-LOSARTAN 100MG TAB,30,R 111.01
LOSARTAN 100MG,716644,CIPLAZAR 100MG TAB,30,R 111.01
LOSARTAN 100MG,710079,COZAAR 100MG TAB,30,R 111.01
LOSARTAN 100MG,717042,HYTENZA 100MG TAB,30,R 111.01
LOSARTAN 100MG,718366,LOSARTAN UNICORN 100MG TAB,30,R 111.01
LOSARTAN 100MG,720776,LOZAAN 100MG TAB,30,R 111.01
LOSARTAN 100MG,721260,NORMOTEN 100MG TAB,30,R 111.01
LOSARTAN 100MG,717296,RASOL 100MG TAB,30,R 111.01
LOSARTAN 100MG,713254,SPEC-LOSARTAN 100MG TAB,30,R 111.01
LOSARTAN 100MG,3000513,ZAARIO,30,R 111.01
LOSARTAN 100MG,709964,ZARTAN 100MG TAB,30,R 111.01
LOSARTAN 50MG,716494,ANNIN  50MG TAB,30,R 104.29
LOSARTAN 50MG,717068,AUSTELL LOSARTAN 50MG TAB,30,R 104.29
LOSARTAN 50MG,709844,CIPLA-LOSARTAN 50MG TAB,30,R 104.29
LOSARTAN 50MG,716643,CIPLAZAR  50MG TAB,30,R 104.29
LOSARTAN 50MG,818739,COZAAR 50MG TAB,30,R 104.29
LOSARTAN 50MG,717024,HYTENZA  50MG TAB,30,R 104.29
LOSARTAN 50MG,709924,LOS-ARB 50MG TAB,30,R 104.29
LOSARTAN 50MG,3000575,LOSARTAN BIOTECH,30,R 104.29
LOSARTAN 50MG,718365,LOSARTAN UNICORN 50MG TAB,30,R 104.29
LOSARTAN 50MG,709909,LOSARTAN-WINTHROP 50MG TAB,30,R 104.29
LOSARTAN 50MG,720775,LOZAAN 50MG TAB,30,R 104.29
LOSARTAN 50MG,721259,NORMOTEN 50MG TAB,30,R 104.29
LOSARTAN 50MG,717295,RASOL 50MG TAB,30,R 104.29
LOSARTAN 50MG,715871,RENICARD  50MG TAB,30,R 104.29
LOSARTAN 50MG,713255,SPEC-LOSARTAN 50MG TAB,30,R 104.29
LOSARTAN 50MG,3000512,ZAARIO,30,R 104.29
LOSARTAN 50MG,709225,ZARTAN 50MG TAB,30,R 104.29
LOSARTAN CO 100MG/25MG,3000159,CO-NORMOTEN 100MG/25MG,30,R 107.68
LOSARTAN CO 100MG/25MG,887096,FORTZAAR 100MG/25MG,30,R 107.68
LOSARTAN CO 100MG/25MG,717084,HYTENZA CO 100MG/25MG,30,R 107.68
LOSARTAN CO 100MG/25MG,716059,LOHYPE FORTE PLUS 100MG/25MG,30,R 107.68
LOSARTAN CO 100MG/25MG,715857,LOSAAR PLUS 100MG/25MG,30,R 107.68
LOSARTAN CO 100MG/25MG,718368,LOSARTAN CO UNICORN 100MG/25MG,30,R 107.68
LOSARTAN CO 100MG/25MG,3000577,LOSARTAN COMP BIOTECH 100MG/25MG,30,R 107.68
LOSARTAN CO 100MG/25MG 715739,,LOZAAN CO 100/25,30,R 107.68
LOSARTAN CO 100MG/25MG 715849,,NETRASOL CO 100/25MG,30,R 107.68
LOSARTAN CO 100MG/25MG 716515,,SARTOC-CO 100MG/25MG,30,R 107.68
LOSARTAN CO 100MG/25MG 716217,,ZARTAN CO 100MG/25MG,30,R 107.68
LOSARTAN CO 50MG/12.5MG 717070,,AUSTELL LOSARTAN CO 50MG/12.5MG TAB,30,R 104.72
LOSARTAN CO 50MG/12.5MG 3000158,,CO-NORMOTEN 50MG/12.5MG,30,R 104.72
LOSARTAN CO 50MG/12.5MG 828181,,COZAAR COMP  50MG/12.5MG TAB,30,R 104.72
LOSARTAN CO 50MG/12.5MG 716476,,HYTENZA CO 50MG/12.5MG TAB,30,R 104.72
LOSARTAN CO 50MG/12.5MG 716058,,LOHYPE PLUS 50MG/12.5MG  TAB,30,R 104.72
LOSARTAN CO 50MG/12.5MG 715856,,LOSAAR PLUS 50MG/12.5MG TAB,30,R 104.72
LOSARTAN CO 50MG/12.5MG 716274,,"LOSACAR CO 50MG/12,5MG TAB",30,R 104.72
LOSARTAN CO 50MG/12.5MG 718367,,LOSARTAN CO UNICORN 50MG/12.5MG TAB,30,R 104.72
LOSARTAN CO 50MG/12.5MG 3000576,,LOSARTAN COMP BIOTECH 50MG/12.5MG,30,R 104.72
LOSARTAN CO 50MG/12.5MG 715740,,LOZAAN CO 50MG/12.5MG TAB,30,R 104.72
LOSARTAN CO 50MG/12.5MG 715848,,NETRASOL CO 50MG/12.5MG TAB,30,R 104.72
LOSARTAN CO 50MG/12.5MG 715064,,SARTOC 50MG/12.5MG TAB,30,R 104.72
LOSARTAN CO 50MG/12.5MG 716216,,ZARTAN CO 50MG/12.5MG  TAB,30,R 104.72
MAGNESIUM CHLORIDE 535MG 706356,,CLICKS MAGNESIUM SLOW RELEASE TABLETS,30,R 50.85
MAGNESIUM CHLORIDE 535MG 848514,,LINK MAGNESIUM DELAYED RELEASE,30,R 50.85
MAGNESIUM CHLORIDE 535MG 878235,,MAG SR 535MG,30,R 50.85
MAGNESIUM CHLORIDE 535MG 3001307,,MAGUP,30,R 50.85
MAGNESIUM CHLORIDE 535MG 845981,,PINNACLE MAGNESIUM,30,R 50.85
MAGNESIUM CHLORIDE 535MG 840521,,REVITE MAGNESIUM,30,R 50.85
MAGNESIUM CHLORIDE 535MG 764418,,SLOW MAG 535MG TAB,30,R 50.85
MAGNESIUM OXIDE/ALUMINIUM HYDROXIDE/DICY703640,,ALUMAG D,200,R 16.32
MAGNESIUM OXIDE/ALUMINIUM HYDROXIDE/DICY797499,,ALUMITE D,200,R 16.32
MAGNESIUM OXIDE/ALUMINIUM HYDROXIDE/DICY700771,,AMGEL,200,R 16.32
MAGNESIUM OXIDE/ALUMINIUM HYDROXIDE/DICY707899,,BETACLOMIN GEL SUS,200,R 16.32
MAGNESIUM OXIDE/ALUMINIUM HYDROXIDE/DICY782173,CO-GEL,200,R 16.32
MAGNESIUM OXIDE/ALUMINIUM HYDROXIDE/DICY702725,DICYCLOMINE CO GEL,200,R 16.32
MAGNESIUM OXIDE/ALUMINIUM HYDROXIDE/DICY789933,GELUMEN ANTACID SUS,200,R 16.32
MAGNESIUM OXIDE/ALUMINIUM HYDROXIDE/DICY786810,NEUTRAGEL D SUS,200,R 16.32
MEBENDAZOLE 100MG 703063,ADCO WORMEX,6,R 10.81
MEBENDAZOLE 100MG 878227,CIPEX  TAB,6,R 10.81
MEBENDAZOLE 100MG 795607,D-WORM 100MG TAB,6,R 10.81
MEBENDAZOLE 100MG 775614,VERMOX 100MG TAB,6,R 10.81
MEBENDAZOLE 100MG 810533,WORMGO 100MG TAB,6,R 10.81
MEBENDAZOLE 100MG 845671,WORMSTOP 100MG TAB,6,R 10.81
MEBENDAZOLE 100MG/5ML SUS 828297,CIPEX  SUS,30,R 20.78
MEBENDAZOLE 100MG/5ML SUS 775606,VERMOX  30ML SUS,30,R 20.78
MEBENDAZOLE 100MG/5ML SUS 845698,WORMSTOP 100MG/5ML SUS,30,R 20.78
MEBENDAZOLE 500MG 704656,ADCO-WORMEX 500MG TAB,1,R 14.01
MEBENDAZOLE 500MG 833894,D-WORM SD 500MG TAB,1,R 14.01
MEBENDAZOLE 500MG 807524,VERMOX 500MG TAB,1,R 14.01
MEBENDAZOLE 500MG 845701,WORMSTOP 500mg TAB,1,R 14.01
MEBEVERINE 135MG 822019,BEVISPAS 135 MG TAB,20,R 37.75
MEBEVERINE 135MG 715476,COLOFAC 135MG TAB,20,R 37.75
MEBEVERINE 135MG 701892,MYLAN MEBEVERINE HYDROCHLORIDE,20,R 37.75
MEBEVERINE 135MG 825328,SANDOZ MEBEVERINE 135MG TAB,20,R 37.75
MEFENAMIC ACID 250MG 883102,ADCO-MEFENAMIC ACID  CAP,100,R 101.45
MEFENAMIC ACID 250MG 797707,FENAMIN 250MG CAP,100,R 101.45
MEFENAMIC ACID 250MG 796433,PONAC 250MG CAP,100,R 101.45
MEFENAMIC ACID 250MG 756148,PONSTAN 250MG CAP,100,R 101.45
MEFENAMIC ACID 250MG 812250,PONSTEL 250 250MG CAP,100,R 101.45
MEFENAMIC ACID 500MG 797715,FENAMIN,50,R 137.28
MEFENAMIC ACID 500MG 794201,PONAC FORTE,50,R 137.28
MEFENAMIC ACID 500MG,756164,PONSTAN FORTE,50,R 137.28
MEFENAMIC ACID 500MG,810371,PONSTEL FORTE,50,R 137.28
MEFENAMIC ACID 50MG/5ML,875643,ADCO-MEFENAMIC SUS  SUS,200,R 35.79
MEFENAMIC ACID 50MG/5ML,797014,FENAMIN 50MG/5ML SUS,200,R 35.79
MEFENAMIC ACID 50MG/5ML,793264,PONAC 50MG/5ML SUS,200,R 35.79
MEFENAMIC ACID 50MG/5ML,756156,PONSTAN 50MG/5ML SUS,200,R 35.79
MEFENAMIC ACID 50MG/5ML,810398,PONSTEL S 50MG/5ML SUS,200,R 35.79
MEFLOQUINE 250MG,797677,LARIAM 250MG TAB,6,R 127.33
MEFLOQUINE 250MG,835552,MEFLIAM 250MG TAB,6,R 127.33
MELOXICAM 15MG,705376,ADCO-MELOXICAM 15MG TAB,30,R 93.95
MELOXICAM 15MG,707668,APEX-MELOXICAM 15MG TAB,30,R 93.95
MELOXICAM 15MG,711325,ARROW MELOXICAM 15MG TAB,30,R 93.95
MELOXICAM 15MG,707374,ARTHROCOX 15MG TAB,30,R 93.95
MELOXICAM 15MG,899070,COXFLAM 15MG TAB,30,R 93.95
MELOXICAM 15MG,717092,FLAMARYX 15MG TAB,30,R 93.95
MELOXICAM 15MG,704828,FLEXOCAM 15MG TAB,30,R 93.95
MELOXICAM 15MG,718305,GLENMARK MELOXICAM 15MG TAB,30,R 93.95
MELOXICAM 15MG,701522,LOXIFLAM 15MG TAB,30,R 93.95
MELOXICAM 15MG,705177,M-CAM 15MG TAB,30,R 93.95
MELOXICAM 15MG,718382,MEDOXICAM15MG TAB,30,R 93.95
MELOXICAM 15MG,705297,MELFLAM 15MG TAB,30,R 93.95
MELOXICAM 15MG,716169,MELOXICAM UNICORN 15MG TAB,30,R 93.95
MELOXICAM 15MG,842052,MOBIC 15MG TAB,30,R 93.95
MELOXICAM 15MG,704589,SANDOZ MELOXICAM 15MG TAB,30,R 93.95
MELOXICAM 15MG,705230,ZYDUS-MELOXICAM 15MG TAB,30,R 93.95
MELOXICAM 7.5MG,705375,ADCO-MELOXICAM 7.5MG TAB,30,R 42.80
MELOXICAM 7.5MG,707667,APEX-MELOXICAM 7.5MG TAB,30,R 42.80
MELOXICAM 7.5MG,711324,ARROW MELOXICAM 7.5MG TAB,30,R 42.80
MELOXICAM 7.5MG,707373,ARTHROCOX 7.5MG TAB,30,R 42.80
MELOXICAM 7.5MG,899066,COXFLAM 7.5MG TAB,30,R 42.80
MELOXICAM 7.5MG,717091,FLAMARYX 7.5MG TAB,30,R 42.80
MELOXICAM 7.5MG,704829,FLEXOCAM 7.5MG TAB,30,R 42.80
MELOXICAM 7.5MG,718306,GLENMARK MELOXICAM 7.5MG TAB,30,R 42.80
MELOXICAM 7.5MG,701520,LOXIFLAM 7.5MG TAB,30,R 42.80
MELOXICAM 7.5MG,705176,M-CAM 7.5MG TAB,30,R 42.80
MELOXICAM 7.5MG,718381,MEDOXICAM 7.5MG TAB,30,R 42.80
MELOXICAM 7.5MG,705296,MELFLAM 7.5MG TAB,30,R 42.80
MELOXICAM 7.5MG,716168,MELOXICAM UNICORN 7.5MG TAB,30,R 42.80
MELOXICAM 7.5MG,818615,MOBIC 7.5 MG TAB,30,R 42.80
MELOXICAM 7.5MG,704588,SANDOZ MELOXICAM 7.5MG TAB,30,R 42.80
MELOXICAM 7.5MG,705229,ZYDUS-MELOXICAM 7.5MG,30,R 42.80
MEMANTINE 10MG,722117,COGNIMET 10MG TAB,60,R 297.79
MEMANTINE 10MG,722967,EBITINE 10MG,60,R 297.79
MEMANTINE 10MG,705592,EBIXA 10MG TAB,60,R 297.79
MEMANTINE 10MG,722058,MEMANTINE UNICHEM 10MG TAB,60,R 297.79
MEMANTINE 10MG,722059,MEMINIST 10MG TAB,60,R 297.79
MEMANTINE 10MG,721208,MEMOR 10MG TAB,60,R 297.79
MEPYRAMINE 2G/100G CRM,897334,ALSAN (JP HIST CREAM  CRE,25,R 13.19
MEPYRAMINE 2G/100G CRM,703834,ANTHISAN  CRE,25,R 13.19
MEPYRAMINE 2G/100G CRM,701102,MEPYRADERM CRE,25,R 13.19
MEPYRAMINE 2G/100G CRM,800511,MEPYRIMAL  CRE,25,R 13.19
MESALAZINE 1G,722335,PENTASA,100,R 932.67
MESALAZINE 1G,716333,SALOFALK,100,R 932.67
METFORMIN 1000MG,709172,BIGSENS 1000MG TAB,60,R 59.32
METFORMIN 1000MG,719786,DIAPHAGE 1000MG,60,R 59.32
METFORMIN 1000MG,703909,GLUCOPHAGE 1000MG TAB,60,R 59.32
METFORMIN 1000MG,714683,MENGEN 1000MG TAB,60,R 59.32
METFORMIN 1000MG,711773,METORED 1000MG TAB,60,R 59.32
METFORMIN 1000MG,721443,MYLAN METFORMIN 1000MG TAB,60,R 59.32
METFORMIN 1000MG,719645,ROMIDAB 1000MG,60,R 59.32
METFORMIN 500MG,714427,ACCORD METFORMIN 500MG TAB,500,R 239.79
METFORMIN 500MG,707670,APEX-METFORMIN 500MG TAB,500,R 239.79
METFORMIN 500MG,706672,ARROW METFORMIN 500MG TAB,500,R 239.79
METFORMIN 500MG,705757,AUSTELL-METFORMIN 500MG TAB,500,R 239.79
METFORMIN 500MG,708281,BIGSENS 500MG TAB,500,R 239.79
METFORMIN 500MG,715936,DIAFORMIN  500MG TAB,500,R 239.79
METFORMIN 500MG,714186,DIAMIN  500MG TAB,500,R 239.79
METFORMIN 500MG,719784,DIAPHAGE 500MG,500,R 239.79
METFORMIN 500MG,708009,FORMINAL 500MG TAB,500,R 239.79
METFORMIN 500MG,714525,GLUCONORM 500MG TAB,500,R 239.79
METFORMIN 500MG,729159,GLUCOPHAGE 500MG TAB,500,R 239.79
METFORMIN 500MG,709338,INDO METFORMIN FC 500MG TAB,500,R 239.79
METFORMIN 500MG,714680,MENGEN 500MG TAB,500,R 239.79
METFORMIN 500MG,718231,METCHEK  500MG TAB,500,R 239.79
METFORMIN 500MG,702385,METFORAL 500 TAB,500,R 239.79
METFORMIN 500MG,718828,METFORMIN ALKEM  500MG TAB,500,R 239.79
METFORMIN 500MG,711636,METORED  500MG TAB,500,R 239.79
METFORMIN 500MG,709246,METPHAGE 500MG TAB,500,R 239.79
METFORMIN 500MG,897957,MYLAN-METFORMIN 500MG TAB,500,R 239.79
METFORMIN 500MG,719643,ROMIDAB 500MG TAB,500,R 239.79
METFORMIN 500MG,815225,SANDOZ METFORMIN HCL  500MG TAB,500,R 239.79
METFORMIN 500MG,719285,SANDOZ METFORMIN HCL 500MG TAB,500,R 239.79
METFORMIN 850MG,714426,ACCORD METFORMIN 850MG TAB,300,R 254.90
METFORMIN 850MG,707669,APEX-METFORMIN FORTE 850MG TAB,300,R 254.90
METFORMIN 850MG,706673,ARROW METFORMIN 850MG TAB,300,R 254.90
METFORMIN 850MG,705758,AUSTELL-METFORMIN 850MG TAB,300,R 254.90
METFORMIN 850MG,708282,BIGSENS 850MG TAB,300,R 254.90
METFORMIN 850MG,705358,DIABETMIN 850MG TAB,300,R 254.90
METFORMIN 850MG,715937,DIAFORMIN FORTE 850MG TAB,300,R 254.90
METFORMIN 850MG,714187,DIAMIN 850MG TAB,300,R 254.90
METFORMIN 850MG,719785,DIAPHAGE 850MG,300,R 254.90
METFORMIN 850MG,708010,FORMINAL 850MG TAB,300,R 254.90
METFORMIN 850MG,714526,GLUCONORM 850MG TAB,300,R 254.90
METFORMIN 850MG,729167,GLUCOPHAGE FORTE 850MG TAB,300,R 254.90
METFORMIN 850MG,709339,INDO METFORMIN FC 850MG TAB,300,R 254.90
METFORMIN 850MG,714681,MENGEN 850MG TAB,300,R 254.90
METFORMIN 850MG,718232,METCHEK 850MG TAB,300,R 254.90
METFORMIN 850MG,702363,METFORAL 850 TAB,300,R 254.90
METFORMIN 850MG,718827,METFORMIN ALKEM 850MG TAB,300,R 254.90
METFORMIN 850MG,711638,METORED 850MG TAB,300,R 254.90
METFORMIN 850MG,709247,METPHAGE 850MG TAB,300,R 254.90
METFORMIN 850MG,897961,MYLAN METFORMIN 850MG TAB,300,R 254.90
METFORMIN 850MG,719644,ROMIDAB 850MG,300,R 254.90
METFORMIN 850MG,815233,SANDOZ METFORMIN HCL  850MG TAB,300,R 254.90
METFORMIN 850MG,719293,SANDOZ METFORMIN HCL 850MG TAB,300,R 254.90
METFORMIN AND VILDAGLIPTIN 50MG 1000MG,717637,GALVUS MET 50 MG1000MG,60,R 237.90
METFORMIN AND VILDAGLIPTIN 50MG 1000MG,3000955,JALRAMET 501000,60,R 237.90
METFORMIN AND VILDAGLIPTIN 50MG850MG,717636,GALVUS MET 50MG850MG,60,R 237.90
METFORMIN AND VILDAGLIPTIN 50MG850MG,3000953,JALRAMET 50850,60,R 237.90
METFORMIN XR 500MG,3001226,BIGSENS XR,90,R 60.09
METFORMIN XR 500MG,710196,GLUCOPHAGE XR,90,R 60.09
METFORMIN XR 500MG,3000810,METFORMIN XR ACCORD,90,R 60.09
METHYLDOPA 250MG,732052,HYPOTONE 250MG TAB,100,R 93.22
METHYLDOPA 250MG,785962,MYLAN METHYLDOPA (AR 250MG TAB,100,R 93.22
METHYLDOPA 250MG,764116,SANDOZ-METHYLDOPA 250MG TAB,100,R 93.22
METHYLPHENIDATE 10MG,702505,METHYLPHENIDATE HCI DOUGLES 10MG TAB,30,R 128.88
